uniprot_id,gene,embed_paratope,embed_wholeFv,naive_cdr_identity,biophys_hydrophobicity,biophys_charge,biophys_length,annotation_receptor_prior,is_positive
O75023,LILRB5,0.8669307231903076,0.9018855690956116,0.4444444444444444,-0.27813559322033876,-0.6000000000000006,590,2,0
O75051,PLXNA2,0.8620255589485168,0.8403146266937256,0.4444444444444444,-0.18146779303062263,-21.099999999999987,1894,1,0
O75054,IGSF3,0.8680688738822937,0.8727971315383911,0.375,-0.4312395309882744,-19.4,1194,1,0
O75074,LRP3,0.8226919174194336,0.8289182186126709,0.5,-0.43857142857142856,-9.5,770,1,0
O75077,ADAM23,0.8426855206489563,0.8432283997535706,0.375,-0.47499999999999887,6.799999999999992,832,1,0
O75078,ADAM11,0.8225601315498352,0.8396722674369812,0.375,-0.3443433029908972,0.5,769,1,0
O75084,FZD7,0.7849140167236328,0.8107352256774902,0.4444444444444444,0.22386759581881532,5.300000000000001,574,1,0
O75096,LRP4,0.8268851041793823,0.8454838395118713,0.5555555555555556,-0.494330708661418,-77.60000000000011,1905,1,0
O75121,MFAP3L,0.8519877195358276,0.8134146928787231,0.4444444444444444,-0.2317848410757946,-16.9,409,0,0
O75129,ASTN2,0.8426623344421387,0.7968615889549255,0.375,-0.28446601941747507,-24.899999999999984,1339,0,0
O75144,ICOSLG,0.8901360034942627,0.9221912026405334,0.4444444444444444,-0.015562913907284846,-8.4,302,1,0
O75197,LRP5,0.8115272521972656,0.8072314858436584,0.5,-0.28030959752321927,-54.09999999999996,1615,1,0
O75309,CDH16,0.8040943145751953,0.820031464099884,0.3333333333333333,-0.11411338962605563,-47.19999999999998,829,2,0
O75311,GLRA3,0.7753112316131592,0.7932476997375488,0.5,-0.14633620689655202,5.899999999999999,464,1,0
O75325,LRRN2,0.8014166355133057,0.8227140307426453,0.4444444444444444,-0.06521739130434792,1.0999999999999925,713,0,0
O75326,SEMA7A,0.8552613854408264,0.8555516004562378,0.4444444444444444,-0.46081081081081016,3.4999999999999925,666,1,0
O75355,ENTPD3,0.7953786253929138,0.7821298241615295,0.4444444444444444,-0.08298676748582233,-7.400000000000002,529,0,0
O75387,SLC43A1,0.8013706207275391,0.7438984513282776,0.4444444444444444,0.3728085867620751,2.700000000000001,559,1,0
O75388,GPR32,0.7748897075653076,0.7922758460044861,0.375,0.49943820224719127,13.999999999999996,356,2,0
O75443,TECTA,0.8582487106323242,0.8392331004142761,0.4444444444444444,-0.1482134570765657,-52.19999999999996,2155,0,0
O75445,USH2A,0.8571982383728027,0.8590375185012817,0.5,-0.2633986928104592,-25.899999999999977,5202,0,0
O75473,LGR5,0.8241744041442871,0.8128817677497864,0.4444444444444444,0.2507166482910697,-10.100000000000001,907,2,0
O75487,GPC4,0.8008060455322266,0.7383090853691101,0.375,-0.32967625899280595,-3.0,556,1,0
O75508,CLDN11,0.8169236183166504,0.7708220481872559,0.3333333333333333,0.8792270531400967,3.4000000000000004,207,1,0
O75509,TNFRSF21,0.8449023365974426,0.817482054233551,0.3333333333333333,-0.3969465648854954,6.099999999999994,655,1,0
O75578,ITGA10,0.8361476063728333,0.8490111827850342,0.375,-0.11876606683804626,-11.300000000000004,1167,1,0
O75581,LRP6,0.8183646202087402,0.8092711567878723,0.5,-0.341289522628642,-54.29999999999996,1613,1,0
O75631,UPK3A,0.8068864941596985,0.736254870891571,0.375,0.06585365853658541,-8.8,287,0,0
O75712,GJB3,0.7927441596984863,0.7101455330848694,0.25,0.047777777777777794,10.999999999999998,270,0,0
O75751,SLC22A3,0.7454952597618103,0.764255166053772,0.375,0.49910071942446127,11.399999999999999,556,0,0
O75841,UPK1B,0.8201702237129211,0.7619590759277344,0.375,0.14769230769230743,-4.700000000000001,260,0,0
O75871,CEACAM4,0.886144757270813,0.9022101163864136,0.375,-0.021311475409836158,-3.1999999999999993,244,1,0
O75882,ATRN,0.8546051979064941,0.8284564018249512,0.4444444444444444,-0.27844646606018125,4.2,1429,0,0
O75899,GABBR2,0.8397549390792847,0.8244208693504333,0.375,-0.14973432518597263,16.799999999999997,941,1,0
O75954,TSPAN9,0.7534997463226318,0.7586036324501038,0.25,0.5234309623430965,2.4000000000000004,239,1,0
O75976,CPD,0.7849572896957397,0.7734754085540771,0.375,-0.3955072463768105,-32.49999999999996,1380,0,0
O76000,OR2B3,0.5573281049728394,0.6348968744277954,0.3333333333333333,0.6182108626198086,7.700000000000001,313,1,0
O76001,OR2J3,0.57976233959198,0.6602482795715332,0.375,0.7073954983922836,2.1,311,1,0
O76002,OR2J2,0.5826457738876343,0.6621561646461487,0.375,0.753205128205129,5.200000000000001,312,1,0
O76036,NCR1,0.8994709849357605,0.9104825258255005,0.375,-0.2569078947368424,0.7999999999999998,304,1,0
O76082,SLC22A5,0.7607565522193909,0.771658182144165,0.375,0.4321364452423704,2.700000000000001,557,0,0
O76099,OR7C1,0.6076602339744568,0.678637683391571,0.375,0.7359375000000005,1.8000000000000007,320,1,0
O76100,OR7A10,0.572519838809967,0.6474853754043579,0.375,0.7498381877022658,3.200000000000001,309,1,0
O94772,LY6H,0.8541761040687561,0.8486306071281433,0.25,0.24499999999999994,0.5000000000000003,140,0,0
O94778,AQP8,0.7267715930938721,0.6837913393974304,0.3333333333333333,0.6701149425287356,-0.6000000000000005,261,0,0
O94779,CNTN5,0.8171306848526001,0.8335212469100952,0.4444444444444444,-0.3091818181818178,-8.500000000000004,1100,0,0
O94856,NFASC,0.8189605474472046,0.8368791937828064,0.375,-0.5276169265033424,-6.200000000000001,1347,0,0
O94886,TMEM63A,0.8050528168678284,0.7460507750511169,0.375,0.1741016109045852,0.7999999999999963,807,0,0
O94898,LRIG2,0.8521467447280884,0.8618396520614624,0.4444444444444444,-0.23164319248826282,-30.19999999999999,1065,1,0
O94910,LPHN1,0.8641969561576843,0.8487328886985779,0.4444444444444444,-0.22910447761193953,-9.400000000000007,1474,0,0
O94911,ABCA8,0.8260083198547363,0.779537558555603,0.5,0.05237507711289354,0.19999999999999396,1621,0,0
O94933,SLITRK3,0.8247013092041016,0.8019459247589111,0.375,-0.25639713408393017,1.1999999999999957,977,0,0
O94956,SLCO2B1,0.8332179188728333,0.8339269161224365,0.375,0.3029619181946407,12.599999999999998,709,1,0
O94985,CLSTN1,0.8476004600524902,0.8074603080749512,0.375,-0.4519877675840974,-71.29999999999998,981,0,0
O94991,SLITRK5,0.8085956573486328,0.7809051871299744,0.375,-0.3171189979123173,-4.800000000000002,958,0,0
O95006,OR2F2,0.5477735996246338,0.6341778039932251,0.3333333333333333,0.6706624605678236,6.000000000000001,317,1,0
O95007,OR6B1,0.5641571879386902,0.63773512840271,0.5,0.9138263665594862,8.6,311,1,0
O95013,OR4F21,0.602243959903717,0.6718760132789612,0.375,0.7551282051282059,9.0,312,1,0
O95047,OR2A4,0.5784831047058105,0.6532040238380432,0.25,0.7861290322580653,11.899999999999999,310,1,0
O95136,S1PR2,0.8271686434745789,0.7998067736625671,0.375,0.6025495750708217,12.099999999999998,353,1,0
O95150,TNFSF15,0.8686790466308594,0.8533825278282166,0.4444444444444444,-0.16693227091633459,-1.4,251,1,0
O95185,UNC5C,0.8609113693237305,0.8207930326461792,0.4444444444444444,-0.18109559613318965,-16.60000000000001,931,1,0
O95196,CSPG5,0.8290253281593323,0.8190909624099731,0.3333333333333333,-0.4715547703180207,-49.79999999999998,566,0,0
O95206,PCDH8,0.7609782814979553,0.7996162176132202,0.5,-0.2930841121495325,-22.299999999999983,1070,2,0
O95221,OR5F1,0.5638291835784912,0.6445186138153076,0.375,0.6732484076433121,7.7,314,1,0
O95222,OR6A2,0.6164106130599976,0.6893748641014099,0.5,0.6929663608562697,5.0,327,1,0
O95256,IL18RAP,0.8767678737640381,0.8484110236167908,0.375,-0.2270450751252091,10.100000000000001,599,2,0
O95264,HTR3B,0.834485650062561,0.8102301359176636,0.375,0.13015873015873,-13.900000000000002,441,1,0
O95274,LYPD3,0.8469541072845459,0.8230780363082886,0.3333333333333333,-0.22023121387283262,3.600000000000001,346,0,0
O95279,KCNK5,0.8209256529808044,0.7720163464546204,0.375,-0.1511022044088179,-2.1999999999999975,499,1,0
O95297,MPZL1,0.8960618376731873,0.9225058555603027,0.375,-0.0695167286245353,4.699999999999999,269,0,0
O95342,ABCB11,0.748627781867981,0.7007636427879333,0.375,0.010900832702497905,-6.400000000000004,1321,0,0
O95371,OR2C1,0.5996134877204895,0.6755269765853882,0.5,0.6474358974358978,8.4,312,1,0
O95377,GJB5,0.7967932820320129,0.7187643051147461,0.375,0.12967032967032954,6.299999999999997,273,0,0
O95436,SLC34A2,0.8014926910400391,0.7509704232215881,0.4444444444444444,0.434492753623189,10.600000000000001,690,0,0
O95452,GJB6,0.7985841035842896,0.7150951623916626,0.375,0.054789272030651225,6.9,261,0,0
O95471,CLDN7,0.784258246421814,0.770918607711792,0.375,0.5289099526066342,6.1,211,1,0
O95477,ABCA1,0.8253771662712097,0.7777274250984192,0.4444444444444444,-0.07355152587350729,-8.000000000000002,2261,0,0
O95484,CLDN9,0.803285539150238,0.7899644374847412,0.4444444444444444,0.8235023041474657,0.10000000000000009,217,1,0
O95490,LPHN2,0.8635331988334656,0.8320582509040833,0.4444444444444444,-0.19177518848526331,-13.200000000000006,1459,0,0
O95497,VNN1,0.7980734705924988,0.7370681166648865,0.375,-0.06315789473684236,-13.700000000000003,513,0,0
O95498,VNN2,0.8209930062294006,0.7615220546722412,0.4444444444444444,-0.015961538461538496,-5.600000000000005,520,0,0
O95528,SLC2A10,0.7251014709472656,0.7374537587165833,0.3333333333333333,0.5295748613678388,7.699999999999999,541,1,0
O95622,ADCY5,0.8028732538223267,0.7445753216743469,0.4444444444444444,-0.032989690721649326,0.19999999999998952,1261,0,0
O95665,NTSR2,0.7857169508934021,0.7856070399284363,0.375,0.3126829268292685,15.199999999999996,410,1,0
O95727,CRTAM,0.8843932747840881,0.876899003982544,0.375,-0.4391857506361327,-2.7,393,0,0
O95754,SEMA4F,0.8285788893699646,0.832209050655365,0.3333333333333333,-0.12000000000000019,-2.9000000000000035,770,1,0
O95800,GPR75,0.8353478908538818,0.787613570690155,0.375,0.20907407407407394,21.500000000000007,540,2,0
O95832,CLDN1,0.8020398616790771,0.7775001525878906,0.375,0.533649289099526,3,211,1,0
O95838,GLP2R,0.8401729464530945,0.8430033326148987,0.375,0.022603978300180634,16.6,553,1,0
O95857,TSPAN13,0.7947999238967896,0.755257248878479,0.375,0.8107843137254908,3.3000000000000003,204,1,0
O95858,TSPAN15,0.8119316697120667,0.7716768980026245,0.375,0.4333333333333328,-3.8,294,1,0
O95866,G6B,0.85304194688797,0.886665940284729,0.375,-0.08921161825726145,8.599999999999998,241,0,0
O95867,LY6G6C,0.8487603068351746,0.8346865177154541,0.25,0.09040000000000009,4.3,125,0,0
O95868,LY6G6D,0.8311827182769775,0.8081205487251282,0.25,0.13458646616541356,-0.3999999999999996,133,0,0
O95907,SLC16A8,0.7136169672012329,0.7341975569725037,0.4444444444444444,0.48511904761904834,-3.8000000000000007,504,1,0
O95918,OR2H2,0.5823477506637573,0.6641432046890259,0.3333333333333333,0.5762820512820515,4.6,312,1,0
O95944,NCR2,0.879229724407196,0.9083272218704224,0.6666666666666666,-0.15181159420289866,2.4999999999999987,276,1,0
O95971,CD160,0.8916640281677246,0.8942644596099854,0.3333333333333333,0.05138121546961334,0.5000000000000004,181,1,0
O95976,IGSF6,0.9030634164810181,0.9034161567687988,0.3333333333333333,-0.3290456431535269,7.5,241,1,0
O95977,S1PR4,0.8042391538619995,0.7989305853843689,0.375,0.508072916666667,22.5,384,1,0
O95980,RECK,0.8259150981903076,0.7790431976318359,0.375,-0.17394438722966007,-5.5000000000000036,971,0,0
P00533,EGFR,0.8401605486869812,0.8315207958221436,0.4444444444444444,-0.3160330578512395,-8.900000000000004,1210,2,0
P01130,LDLR,0.8335624933242798,0.8417790532112122,0.4444444444444444,-0.38895348837209176,-39.09999999999997,860,1,0
P01133,EGF,0.8410208225250244,0.8432930111885071,0.4444444444444444,-0.3038939519469759,-32.19999999999999,1207,1,0
P01135,TGFA,0.8415510654449463,0.8177186250686646,0.375,0.5512499999999998,1.9000000000000012,160,1,0
P01589,IL2RA,0.8606974482536316,0.8563472628593445,0.3333333333333333,-0.5422794117647055,-2.4000000000000004,272,2,0
P01730,CD4,0.873410701751709,0.8787723779678345,0.375,-0.25698689956331955,23.7,458,1,0
P01732,CD8A,0.8981022238731384,0.9121813774108887,0.375,0.03148936170212765,13.399999999999999,235,1,0
P01833,PIGR,0.9060998558998108,0.9156720042228699,0.375,-0.34070680628272265,-8.4,764,2,0
P01889,HLA-B,0.8629106879234314,0.846268892288208,0.375,-0.5599447513812155,-8.100000000000001,362,1,0
P01891,HLA-A,0.8715814352035522,0.8468470573425293,0.375,-0.49863013698630104,-7.100000000000001,365,1,0
P01892,HLA-A,0.8715814352035522,0.8468470573425293,0.375,-0.49863013698630104,-7.100000000000001,365,1,0
P01893,HLA-H,0.8577488660812378,0.8355006575584412,0.375,-0.5759668508287291,-5.100000000000001,362,1,0
P01903,HLA-DRA,0.8671153783798218,0.8443683385848999,0.3333333333333333,0.0562992125984253,-12.400000000000002,254,1,0
P01906,HLA-DQA2,0.8790906071662903,0.8648970127105713,0.375,0.13647058823529415,-15.100000000000003,255,1,0
P01909,HLA-DQA1,0.8832027316093445,0.8723980188369751,0.3333333333333333,0.13976377952755906,-7.200000000000001,254,1,0
P01911,HLA-DRB1,0.8752361536026001,0.8853610754013062,0.3333333333333333,-0.2067669172932332,1.6,266,1,0
P01912,HLA-DRB1,0.8752361536026001,0.8853610754013062,0.3333333333333333,-0.2067669172932332,1.6,266,1,0
P01920,HLA-DQB1,0.8776847124099731,0.8704237937927246,0.3333333333333333,-0.3226053639846747,-0.09999999999999928,261,1,0
P02708,CHRNA1,0.8031918406486511,0.8022538423538208,0.4444444444444444,0.19474835886214428,-6.700000000000003,457,1,0
P02724,GYPA,0.7965730428695679,0.7281372547149658,0.25,-0.08000000000000002,-6.5,150,0,0
P02730,SLC4A1,0.8113282918930054,0.7686669230461121,0.375,0.21328210757409466,-30.199999999999974,911,0,0
P03986,TRGC2,0.8717857599258423,0.8534018397331238,0.3333333333333333,-0.40105820105820145,-1.6999999999999993,189,1,0
P03989,HLA-B,0.8629106879234314,0.846268892288208,0.375,-0.5599447513812155,-8.100000000000001,362,1,0
P03999,OPN1SW,0.7600796818733215,0.758212685585022,0.375,0.4881159420289853,8.399999999999999,345,0,0
P04000,OPN1LW,0.7807930707931519,0.7738991975784302,0.375,0.3752747252747253,8.7,364,0,0
P04001,OPN1MW,0.777718722820282,0.7741062641143799,0.375,0.39038461538461544,8.7,364,0,0
P04156,PRNP,0.7333967685699463,0.6900078058242798,0.4444444444444444,-0.5671936758893282,6.9999999999999964,253,0,0
P04201,MAS1,0.7974668741226196,0.7611516714096069,0.5,0.4873846153846154,7.9,325,0,0
P04216,THY1,0.8965452313423157,0.8820623755455017,0.3333333333333333,0.04534161490683244,4.6,161,0,0
P04222,HLA-C,0.8570627570152283,0.8473033905029297,0.375,-0.5352459016393436,-6.200000000000001,366,1,0
P04229,HLA-DRB1,0.8752361536026001,0.8853610754013062,0.3333333333333333,-0.2067669172932332,1.6,266,1,0
P04233,CD74,0.8173103332519531,0.7729243636131287,0.375,-0.6000000000000005,6.099999999999996,296,2,0
P04234,CD3D,0.8723655939102173,0.8372386693954468,0.3333333333333333,-0.037426900584795385,-4.600000000000001,171,1,0
P04439,HLA-A,0.8715814352035522,0.8468470573425293,0.375,-0.49863013698630104,-7.100000000000001,365,1,0
P04440,HLA-DPB1,0.8732641339302063,0.880794107913971,0.4444444444444444,-0.28953488372093056,4.599999999999999,258,1,0
P04626,ERBB2,0.8400468230247498,0.842363178730011,0.5,-0.24749003984063742,-28.500000000000007,1255,3,0
P04629,NTRK1,0.8232564926147461,0.8614323139190674,0.4444444444444444,-0.09346733668341707,-9.200000000000005,796,2,0
P04839,CYBB,0.7805272936820984,0.73312908411026,0.4444444444444444,0.0491228070175431,13.700000000000001,570,0,0
P04843,RPN1,0.8240566253662109,0.7680206298828125,0.375,-0.20823723228995075,-9.200000000000005,607,0,0
P04921,GYPC,0.7938881516456604,0.7338639497756958,0.25,-0.1015625,-6.7,128,0,0
P05023,ATP1A1,0.7743192911148071,0.717805802822113,0.375,0.01124144672531743,-21.5,1023,0,0
P05026,ATP1B1,0.803455650806427,0.7308180332183838,0.375,-0.5778877887788781,6.1,303,0,0
P05067,APP,0.7949953079223633,0.7330658435821533,0.375,-0.5838961038961027,-61.49999999999998,770,0,0
P05106,ITGB3,0.8224382996559143,0.8014194965362549,0.375,-0.33248730964467027,-22.0,788,1,0
P05107,ITGB2,0.8184902667999268,0.7949791550636292,0.375,-0.31560468140442155,-0.5999999999999988,769,1,0
P05186,ALPL,0.6828222274780273,0.6785027980804443,0.375,-0.30248091603053356,-6.8000000000000025,524,0,0
P05187,ALPP,0.7291117310523987,0.734376072883606,0.375,-0.20747663551401843,-8.500000000000004,535,0,0
P05362,ICAM1,0.852592945098877,0.883857250213623,0.375,-0.27142857142857163,4.5,532,1,0
P05534,HLA-A,0.8715814352035522,0.8468470573425293,0.375,-0.49863013698630104,-7.100000000000001,365,1,0
P05538,HLA-DQB2,0.8816478252410889,0.8796444535255432,0.25,-0.2432835820895526,-1.4,268,1,0
P05556,ITGB1,0.809291660785675,0.7741591930389404,0.375,-0.40350877192982426,-17.999999999999993,798,1,0
P06126,CD1A,0.8706614375114441,0.8662887811660767,0.375,-0.09541284403669749,-3.5000000000000018,327,1,0
P06127,CD5,0.8643892407417297,0.8360311388969421,0.375,-0.4408080808080808,10.599999999999998,495,1,0
P06213,INSR,0.8603523373603821,0.8429951071739197,0.375,-0.359334298118668,-23.299999999999997,1382,1,0
P06340,HLA-DOA,0.8719931840896606,0.8613936305046082,0.375,0.13320000000000007,-6.2,250,1,0
P06729,CD2,0.8656299114227295,0.8615456223487854,0.4444444444444444,-0.7532763532763532,21.2,351,1,0
P06731,CEACAM5,0.7426931858062744,0.7913007140159607,0.375,-0.32777777777777745,-11.8,702,1,0
P06756,ITGAV,0.8496912717819214,0.8301643133163452,0.4444444444444444,-0.22051526717557243,-17.5,1048,1,0
P06858,LPL,0.8399454355239868,0.8057664632797241,0.3333333333333333,-0.3208421052631582,5.599999999999999,475,0,0
P07202,TPO,0.790424108505249,0.7763943672180176,0.4444444444444444,-0.3391211146838148,-5.700000000000006,933,0,0
P07204,THBD,0.8325653076171875,0.8136705756187439,0.3333333333333333,-0.04243478260869578,-27.499999999999993,575,0,0
P07306,ASGR1,0.8430890440940857,0.8697596788406372,0.3333333333333333,-0.6996563573883163,-12.8,291,1,0
P07307,ASGR2,0.8547986745834351,0.8701902627944946,0.3333333333333333,-0.5205787781350487,-8.5,311,1,0
P07333,CSF1R,0.8757286071777344,0.8861644268035889,0.5,-0.20771604938271634,-14.200000000000003,972,1,0
P07359,GP1BA,0.8245297074317932,0.8099735975265503,0.375,-0.19815950920245345,-8.499999999999995,652,0,0
P07510,CHRNG,0.8345869779586792,0.8370041847229004,0.375,0.20309477756286246,-5.999999999999998,517,1,0
P07550,ADRB2,0.8003015518188477,0.7772518396377563,0.375,0.16997578692493873,-0.899999999999999,413,1,0
P07911,UMOD,0.8561757802963257,0.842582106590271,0.375,-0.11109375000000019,-21.499999999999986,640,0,0
P07949,RET,0.837398886680603,0.8312257528305054,0.375,-0.24811490125673263,-8.6,1114,3,0
P08034,GJB1,0.8047670722007751,0.7300064563751221,0.4444444444444444,0.18692579505300339,11.0,283,0,0
P08069,IGF1R,0.8454164862632751,0.8225032687187195,0.4444444444444444,-0.4008046817849305,-23.700000000000003,1367,2,0
P08100,RHO,0.7389124631881714,0.7299461364746094,0.375,0.5186781609195409,-1.4999999999999996,348,0,0
P08138,NGFR,0.8446877002716064,0.8399274349212646,0.375,-0.2777517564402812,-26.199999999999992,427,1,0
P08172,CHRM2,0.803735077381134,0.7664473652839661,0.3333333333333333,0.07167381974248929,13.599999999999998,466,1,0
P08173,CHRM4,0.810466468334198,0.7871106863021851,0.3333333333333333,0.1248434237995824,28.5,479,1,0
P08174,CD55,0.8621506094932556,0.8777482509613037,0.3333333333333333,-0.30577427821522274,2.5000000000000004,381,1,0
P08183,ABCB1,0.7319142818450928,0.6869831681251526,0.375,0.03351562499999988,18.900000000000002,1280,0,0
P08195,SLC3A2,0.804367184638977,0.769339382648468,0.375,-0.16200378071833682,-13.200000000000001,529,0,0
P08247,SYP,0.8046567440032959,0.7429726123809814,0.4444444444444444,-0.04952076677316314,-8.9,313,0,0
P08473,MME,0.7773025035858154,0.7455021142959595,0.4444444444444444,-0.44666666666666593,-11.100000000000003,750,0,0
P08514,ITGA2B,0.8273773789405823,0.8331373333930969,0.375,-0.10779595765158806,-29.69999999999999,1039,1,0
P08571,CD14,0.7810603976249695,0.7545229196548462,0.3333333333333333,0.08266666666666675,-4.3000000000000025,375,1,0
